"Category","City","Country","Customer_ID","Customer_Name","Discount","Market","Record_Count","Order_Date","Order_ID","Order_Priority","Product_ID","Product_Name","Profit","Quantity","Region","Row_ID","Sales","Segment","Ship_Date","Ship_Mode","Shipping_Cost","State","Sub_Category","Year","Market2","weeknum","Profit_Margin","Discount_Band"
"Furniture","San Jose","United States","RM-193754","Raymond Messe",0,"US",1,2013-07-08,"CA-2013-100965","Medium","FUR-FU-10003039","Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",73.321,5,"West",33095,216,"Consumer",2013-07-12,"Standard Class",20.34,"California","Furnishings",2013,"North America",28,0.339449074074074,"No discount"
"Furniture","Costa Mesa","United States","SC-200954","Sanjit Chand",0,"US",1,2013-07-26,"CA-2013-126158","Medium","FUR-FU-10000073","Deflect-O Glasstique Clear Desk Accessories",22.869,9,"West",31796,69,"Consumer",2013-08-01,"Standard Class",5.04,"California","Furnishings",2013,"North America",30,0.331434782608696,"No discount"
"Furniture","Costa Mesa","United States","SC-200954","Sanjit Chand",0,"US",1,2013-07-26,"CA-2013-126158","Medium","FUR-FU-10004864","Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",81.8432,4,"West",31794,256,"Consumer",2013-08-01,"Standard Class",14.92,"California","Furnishings",2013,"North America",30,0.3197,"No discount"
"Furniture","Roseville","United States","LC-168854","Lena Creighton",0,"US",1,2013-10-14,"CA-2013-145583","Medium","FUR-FU-10001706","Longer-Life Soft White Bulbs",20.6976,14,"West",31436,43,"Consumer",2013-10-20,"Standard Class",3.78,"California","Furnishings",2013,"North America",42,0.481339534883721,"No discount"
"Furniture","Sacramento","United States","BF-111704","Ben Ferrer",0,"US",1,2013-11-11,"CA-2013-162348","Medium","FUR-FU-10003731","Eldon Expressions Wood and Plastic Desk Accessories, Oak",2.7944,1,"West",38088,10,"Home Office",2013-11-16,"Standard Class",0.95,"California","Furnishings",2013,"North America",46,0.27944,"No discount"
"Furniture","Oxnard","United States","LB-167954","Laurel Beltran",0,"US",1,2013-12-02,"US-2013-155768","High","FUR-FU-10000448","Tenex Chairmats For Use With Carpeted Floors",1.598,2,"West",40467,32,"Home Office",2013-12-02,"Same Day",3.98,"California","Furnishings",2013,"North America",49,0.0499375,"No discount"
"Furniture","San Jose","United States","KD-164954","Keith Dawkins",0,"US",1,2013-12-03,"US-2013-113985","High","FUR-FU-10003026","Eldon Regeneration Recycled Desk Accessories, Black",5.6628,3,"West",37206,15,"Corporate",2013-12-08,"Standard Class",0.45,"California","Furnishings",2013,"North America",49,0.37752,"No discount"
"Furniture","Pasadena","United States","RF-198404","Roy Französisch",0,"US",1,2013-12-13,"CA-2013-136686","High","FUR-FU-10004864","Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",122.7648,6,"West",36873,384,"Consumer",2013-12-17,"Standard Class",41.95,"California","Furnishings",2013,"North America",50,0.3197,"No discount"
"Furniture","San Diego","United States","JE-154754","Jeremy Ellison",0,"US",1,2013-12-19,"CA-2013-133795","Medium","FUR-FU-10003731","Eldon Expressions Wood and Plastic Desk Accessories, Oak",11.1776,4,"West",36320,40,"Consumer",2013-12-25,"Standard Class",2.95,"California","Furnishings",2013,"North America",51,0.27944,"No discount"
"Furniture","Moreno Valley","United States","DN-136904","Duane Noonan",0,"US",1,2013-12-23,"CA-2013-114860","Medium","FUR-FU-10000277","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting",202.2528,8,"West",40645,843,"Consumer",2013-12-29,"Standard Class",32.19,"California","Furnishings",2013,"North America",52,0.239920284697509,"No discount"
"Furniture","Moreno Valley","United States","DN-136904","Duane Noonan",0,"US",1,2013-12-23,"CA-2013-114860","Medium","FUR-FU-10001934","Magnifier Swing Arm Lamp",10.9096,2,"West",40646,42,"Consumer",2013-12-29,"Standard Class",2.16,"California","Furnishings",2013,"North America",52,0.259752380952381,"No discount"
"Furniture","San Jose","United States","SC-203054","Sean Christensen",0,"US",1,2013-12-25,"CA-2013-101651","Medium","FUR-FU-10000771","Eldon 200 Class Desk Accessories, Smoke",18.4632,7,"West",38535,44,"Consumer",2013-12-31,"Standard Class",3.09,"California","Furnishings",2013,"North America",52,0.419618181818182,"No discount"
"Furniture","Costa Mesa","United States","BT-113054","Beth Thompson",0,"US",1,2014-01-29,"CA-2014-115994","High","FUR-FU-10003976","DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",12.8316,3,"West",32712,38,"Home Office",2014-02-01,"Second Class",4.94,"California","Furnishings",2014,"North America",5,0.337673684210526,"No discount"
"Furniture","San Diego","United States","BO-113504","Bill Overfelt",0,"US",1,2014-02-03,"CA-2014-128076","Medium","FUR-FU-10000293","Eldon Antistatic Chair Mats for Low to Medium Pile Carpets",12.6348,2,"West",40043,211,"Corporate",2014-02-08,"Standard Class",18.46,"California","Furnishings",2014,"North America",6,0.0598805687203791,"No discount"
"Furniture","San Diego","United States","HW-149354","Helen Wasserman",0,"US",1,2014-02-21,"CA-2014-105809","Medium","FUR-FU-10004090","Executive Impressions 14"" Contract Wall Clock",7.3359,1,"West",32097,22,"Corporate",2014-02-24,"First Class",3.3,"California","Furnishings",2014,"North America",8,0.33345,"No discount"
"Furniture","Costa Mesa","United States","DB-130604","Dave Brooks",0,"US",1,2014-02-27,"CA-2014-121258","Medium","FUR-FU-10000747","Tenex B1-RE Series Chair Mats for Low Pile Carpets",15.6332,2,"West",41287,92,"Consumer",2014-03-04,"Standard Class",6.58,"California","Furnishings",2014,"North America",9,0.169926086956522,"No discount"
"Furniture","Fresno","United States","SA-208304","Sue Ann Reed",0,"US",1,2014-03-20,"CA-2014-124436","High","FUR-FU-10001185","Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",12.6813,1,"West",36528,31,"Consumer",2014-03-23,"Second Class",6.33,"California","Furnishings",2014,"North America",12,0.409074193548387,"No discount"
"Furniture","Fairfield","United States","DH-130754","Dave Hallsten",0,"US",1,2014-03-29,"US-2014-147886","High","FUR-FU-10001095","DAX Black Cherry Wood-Tone Poster Frame",10.0624,1,"West",37037,26,"Corporate",2014-04-01,"First Class",2.2,"California","Furnishings",2014,"North America",13,0.387015384615385,"No discount"
"Furniture","Fairfield","United States","DH-130754","Dave Hallsten",0,"US",1,2014-03-29,"US-2014-147886","High","FUR-FU-10003829","Stackable Trays",6.8992,7,"West",37042,22,"Corporate",2014-04-01,"First Class",5.58,"California","Furnishings",2014,"North America",13,0.3136,"No discount"
"Furniture","Lakewood","United States","AB-101654","Alan Barnes",0,"US",1,2014-03-31,"CA-2014-126634","Medium","FUR-FU-10004973","Flat Face Poster Frame",39.564,5,"West",39961,94,"Consumer",2014-04-02,"Second Class",4.69,"California","Furnishings",2014,"North America",14,0.420893617021277,"No discount"
"Furniture","Pasadena","United States","JF-153554","Jay Fein",0,"US",1,2014-04-24,"CA-2014-136651","High","FUR-FU-10002445","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",26.544,7,"West",38537,66,"Consumer",2014-04-26,"Second Class",6.75,"California","Furnishings",2014,"North America",17,0.402181818181818,"No discount"
"Furniture","Pasadena","United States","JF-153554","Jay Fein",0,"US",1,2014-04-24,"CA-2014-136651","High","FUR-FU-10004864","Eldon 500 Class Desk Accessories",7.9662,2,"West",38539,24,"Consumer",2014-04-26,"Second Class",6.05,"California","Furnishings",2014,"North America",17,0.331925,"No discount"
"Furniture","Santa Ana","United States","PJ-190154","Pauline Johnson",0,"US",1,2014-05-15,"CA-2014-143686","High","FUR-FU-10000794","Eldon Stackable Tray, Side-Load, Legal, Smoke",6.2152,2,"West",32110,18,"Consumer",2014-05-15,"Same Day",2.18,"California","Furnishings",2014,"North America",20,0.345288888888889,"No discount"
"Furniture","Lakewood","United States","CC-124304","Chuck Clark",0,"US",1,2014-05-21,"CA-2014-166695","High","FUR-FU-10002191","G.E. Halogen Desk Lamp Bulbs",3.3504,1,"West",37365,7,"Home Office",2014-05-25,"Standard Class",1.16,"California","Furnishings",2014,"North America",21,0.478628571428571,"No discount"
"Furniture","Citrus Heights","United States","MB-173054","Maria Bertelson",0,"US",1,2014-07-04,"CA-2014-169124","Low","FUR-FU-10001215","Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",54.3438,3,"West",35592,129,"Consumer",2014-07-11,"Standard Class",17.94,"California","Furnishings",2014,"North America",27,0.42126976744186,"No discount"
"Furniture","Pico Rivera","United States","SZ-200354","Sam Zeldin",0,"US",1,2014-07-09,"CA-2014-133249","Critical","FUR-FU-10001588","Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",62.737,5,"West",32665,146,"Home Office",2014-07-12,"First Class",44.85,"California","Furnishings",2014,"North America",28,0.429705479452055,"No discount"
"Furniture","Westminster","United States","TC-212954","Toby Carlisle",0,"US",1,2014-07-15,"CA-2014-121048","High","FUR-FU-10003601","Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",49.8042,3,"West",38793,277,"Consumer",2014-07-19,"Standard Class",39.62,"California","Furnishings",2014,"North America",29,0.179798555956679,"No discount"
"Furniture","Westminster","United States","TC-212954","Toby Carlisle",0,"US",1,2014-07-15,"CA-2014-121048","High","FUR-FU-10002960","Eldon 200 Class Desk Accessories, Burgundy",7.9128,3,"West",38796,19,"Consumer",2014-07-19,"Standard Class",2.41,"California","Furnishings",2014,"North America",29,0.416463157894737,"No discount"
"Furniture","Westminster","United States","JL-155054","Jeremy Lonsdale",0,"US",1,2014-08-08,"CA-2014-156776","High","FUR-FU-10004848","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",15.525,1,"West",40481,52,"Consumer",2014-08-12,"Standard Class",7.23,"California","Furnishings",2014,"North America",32,0.298557692307692,"No discount"
"Furniture","Lake Forest","United States","JM-161954","Justin MacKendrick",0,"US",1,2014-08-13,"CA-2014-158169","Medium","FUR-FU-10001473","DAX Wood Document Frame",19.7712,4,"West",37059,55,"Consumer",2014-08-16,"First Class",0.36,"California","Furnishings",2014,"North America",33,0.359476363636364,"No discount"
"Furniture","Oakland","United States","PR-188804","Patrick Ryan",0,"US",1,2014-08-22,"US-2014-109253","Medium","FUR-FU-10000193","Tenex Chairmats For Use with Hard Floors",10.3936,4,"West",34633,130,"Consumer",2014-08-23,"First Class",17.25,"California","Furnishings",2014,"North America",34,0.0799507692307692,"No discount"
"Furniture","Inglewood","United States","DR-128804","Dan Reichenbach",0,"US",1,2014-08-28,"CA-2014-161956","Medium","FUR-FU-10002937","GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",99.23,2,"West",35044,198,"Corporate",2014-08-30,"Second Class",12.63,"California","Furnishings",2014,"North America",35,0.501161616161616,"No discount"
"Furniture","Bakersfield","United States","PG-188204","Patrick Gardner",0,"US",1,2014-09-30,"CA-2014-140186","Medium","FUR-FU-10004848","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",15.525,1,"West",37090,52,"Consumer",2014-10-03,"First Class",0.67,"California","Furnishings",2014,"North America",40,0.298557692307692,"No discount"
"Furniture","Chico","United States","GG-146504","Greg Guthrie",0,"US",1,2014-10-06,"CA-2014-131807","Medium","FUR-FU-10004666","DAX Clear Channel Poster Frame",26.973,5,"West",39255,73,"Corporate",2014-10-11,"Standard Class",4.98,"California","Furnishings",2014,"North America",41,0.369493150684931,"No discount"
"Furniture","Oakland","United States","JW-159554","Joni Wasserman",0,"US",1,2014-10-15,"CA-2014-168837","Critical","FUR-FU-10001918","C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",3.6894,2,"West",33048,9,"Consumer",2014-10-18,"First Class",2.86,"California","Furnishings",2014,"North America",42,0.409933333333333,"No discount"
"Furniture","Thousand Oaks","United States","DL-134954","Dionis Lloyd",0,"US",1,2014-10-16,"CA-2014-142643","Medium","FUR-FU-10000087","Executive Impressions 14"" Two-Color Numerals Wall Clock",9.3152,1,"West",38133,23,"Corporate",2014-10-21,"Standard Class",1.48,"California","Furnishings",2014,"North America",42,0.405008695652174,"No discount"
"Furniture","Danville","United States","NL-183104","Nancy Lomonaco",0,"US",1,2014-11-03,"US-2014-163790","Critical","FUR-FU-10002508","Document Clip Frames",10.5084,3,"West",35885,25,"Home Office",2014-11-05,"Second Class",8.45,"California","Furnishings",2014,"North America",45,0.420336,"No discount"
"Furniture","Oceanside","United States","JE-157454","Joel Eaton",0,"US",1,2014-11-10,"US-2014-141852","Medium","FUR-FU-10000023","Eldon Wave Desk Accessories",20.7328,8,"West",35907,47,"Consumer",2014-11-15,"Standard Class",2.5,"California","Furnishings",2014,"North America",46,0.441123404255319,"No discount"
"Furniture","Roseville","United States","MB-180854","Mick Brown",0,"US",1,2014-11-17,"CA-2014-122945","Medium","FUR-FU-10001196","DAX Cubicle Frames - 8x10",5.193,3,"West",38885,17,"Consumer",2014-11-23,"Standard Class",1.88,"California","Furnishings",2014,"North America",47,0.305470588235294,"No discount"
"Furniture","Stockton","United States","ML-177554","Max Ludwig",0,"US",1,2014-12-02,"CA-2014-103968","Medium","FUR-FU-10003394","Tenex ""The Solids"" Textured Chair Mats",107.0388,9,"West",40185,630,"Home Office",2014-12-08,"Standard Class",44.56,"California","Furnishings",2014,"North America",49,0.169902857142857,"No discount"
"Furniture","Inglewood","United States","LF-171854","Luke Foster",0,"US",1,2014-12-09,"CA-2014-148264","Critical","FUR-FU-10002703","Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",15.468,2,"West",34728,129,"Consumer",2014-12-10,"First Class",17.48,"California","Furnishings",2014,"North America",50,0.119906976744186,"No discount"
"Furniture","San Diego","United States","MP-181754","Mike Pelletier",0,"US",1,2014-12-15,"CA-2014-169859","High","FUR-FU-10004963","Eldon 400 Class Desk Accessories, Black Carbon",11.025,3,"West",34243,26,"Home Office",2014-12-19,"Standard Class",3.65,"California","Furnishings",2014,"North America",51,0.424038461538462,"No discount"
"Furniture","Oceanside","United States","AY-105554","Andy Yotov",0,"US",1,2014-12-17,"CA-2014-137428","High","FUR-FU-10002445","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",7.584,2,"West",34262,19,"Corporate",2014-12-22,"Second Class",3.31,"California","Furnishings",2014,"North America",51,0.399157894736842,"No discount"
"Furniture","Anaheim","United States","BP-111854","Ben Peterman",0,"US",1,2014-12-30,"CA-2014-146626","Low","FUR-FU-10002501","Nu-Dell Executive Frame",37.4144,8,"West",36428,101,"Corporate",2015-01-06,"Standard Class",11.07,"California","Furnishings",2014,"North America",53,0.370439603960396,"No discount"
"Technology","Los Angeles","United States","FH-142754","Frank Hawley",0,"US",1,2011-04-06,"CA-2011-153808","High","TEC-AC-10004171","Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",131.9868,3,"West",40137,300,"Corporate",2011-04-10,"Second Class",42.74,"California","Accessories",2011,"North America",15,0.439956,"No discount"
"Furniture","Los Angeles","United States","PS-189704","Paul Stevenson",0,"US",1,2011-04-15,"US-2011-120740","Critical","FUR-FU-10004091","Howard Miller 13"" Diameter Goldtone Round Wall Clock",76.9816,4,"West",38954,188,"Home Office",2011-04-15,"Same Day",52.79,"California","Furnishings",2011,"North America",16,0.409476595744681,"No discount"
"Furniture","Los Angeles","United States","JM-152654","Janet Molinari",0,"US",1,2011-08-25,"CA-2011-104178","High","FUR-FU-10000771","Eldon 200 Class Desk Accessories, Smoke",2.6376,1,"West",37240,6,"Corporate",2011-08-29,"Standard Class",0.68,"California","Furnishings",2011,"North America",35,0.4396,"No discount"
"Technology","Los Angeles","United States","JM-152654","Janet Molinari",0,"US",1,2011-08-25,"CA-2011-104178","High","TEC-AC-10002399","SanDisk Cruzer 32 GB USB Flash Drive",30.432,5,"West",37241,95,"Corporate",2011-08-29,"Standard Class",12.39,"California","Accessories",2011,"North America",35,0.320336842105263,"No discount"
"Furniture","Los Angeles","United States","AP-109154","Arthur Prichep",0,"US",1,2011-09-29,"CA-2011-146969","High","FUR-FU-10004188","Luxo Professional Combination Clamp-On Lamps",53.196,2,"West",32438,205,"Consumer",2011-10-03,"Standard Class",14.69,"California","Furnishings",2011,"North America",40,0.259492682926829,"No discount"
"Technology","Los Angeles","United States","GG-146504","Greg Guthrie",0,"US",1,2011-10-31,"CA-2011-106439","High","TEC-AC-10004568","Maxell LTO Ultrium - 800 GB",47.8629,9,"West",33363,252,"Corporate",2011-11-04,"Standard Class",39.1,"California","Accessories",2011,"North America",45,0.189932142857143,"No discount"
"Technology","Los Angeles","United States","SC-200954","Sanjit Chand",0,"US",1,2011-11-23,"US-2011-157385","Critical","TEC-AC-10003280","Belkin F8E887 USB Wired Ergonomic Keyboard",6.2979,1,"West",32869,30,"Consumer",2011-11-25,"First Class",10.73,"California","Accessories",2011,"North America",48,0.20993,"No discount"
